-1.6899656481849634, 29.523264473944806
-1.453009816674994, 30.65654707185965
-1.2837556033859094, 31.466404142151347
-1.0287619944908037, 32.65821152598131
-0.6619630023556002, 34.13385490113299
-0.34352270598829193, 35.43911314147903
-0.11244130853525647, 36.5671333642567
0.25391575244128006, 37.86797158249987
0.6117705831267326, 39.6038754030153
0.8969841471219215, 40.62708959052694
1.1912103934870064, 41.7663419431367
1.5594574018556244, 43.08453442695119
1.9215465969905647, 44.410063312247246
2.2757970111070485, 45.57652916713272
2.6086444512530313, 46.6478954720227
2.980933740668684, 47.89003661192393
3.3870645831695594, 49.222526561189916
3.759329261012388, 50.27491247460482
4.080825799432308, 51.14698165396562
4.48694241479722, 52.36978038494673
4.943813720138179, 53.66920061469015
5.316063027184594, 54.603077687771574
5.654466480982505, 55.41345169258544
6.07748656930746, 56.54801420665327
6.534338260871751, 57.69621221826283
6.906572837571604, 58.51651831935799
7.278804852472058, 59.31707294706425
7.7525648203702655, 60.414068754364735
8.226323507368777, 61.501188824970754
8.598544634621769, 62.21779969077413
8.970769604573869, 62.964037766660866
9.478351729076115, 64.00183551338145
9.952098887977316, 65.00007395373737
10.324310408482555, 65.64261679433231
10.696528973936145, 66.33947618674678
11.096942703607427, 67.06436379945123
11.412761867586093, 67.63521361636663
11.813176344448868, 68.36586207547619
12.185389145853806, 69.0182806527656
12.557594902310386, 69.61638267823548
13.065158362274138, 70.51027683312256
13.572721364773708, 71.40064393919019
13.94492648078044, 71.99380809631285
14.31713223723702, 72.59191012178275
14.70963589889495, 73.19004596300475
14.943104078400557, 73.51633415507102
15.433743742558116, 74.34177538306737
15.805943094516193, 74.89049872506499
16.17814244647427, 75.43922206706259
16.570643546332796, 76.01760643489568
16.804106442127136, 76.30315721309734
17.2947392214488, 77.07551635636096
17.666930247558824, 77.56004740984461
18.039125756817796, 78.07914354175885
18.41132334753879, 78.61428774580159
18.681996251556257, 78.87817389882096
19.189537002998165, 79.59698535031059
19.56172034370998, 80.0222619836275
19.933904965321496, 80.45741435363885
20.24687935780596, 80.83074474003288
20.593682204651316, 81.19343277126143
21.15195732246068, 81.83217069929466
21.524134899123844, 82.2130065174865
21.896310554437456, 82.57902873063667
22.209274379499377, 82.87088428930143
22.556070181396386, 83.17925576871046
23.114330889084115, 83.70689165893106
23.486496937649967, 83.9988458468728
23.85866234576597, 84.28586216646731
24.09549472294286, 84.4673118563069
24.535325609609615, 84.79911684678812
25.110482421271904, 85.1817016420288
25.482638863089996, 85.39958780476212
25.854795304908095, 85.61747396749543
26.108531768809463, 85.71541956425452
26.565273131450404, 86.01298157683351
27.140418323522553, 86.30597933206019
27.51256964174184, 86.48436254801567
27.88471903861158, 86.64793215892948
28.13845614296281, 86.75081562403578
28.612101523708596, 86.96434448621133
29.170334371827828, 87.27718310332749
29.54248440914742, 87.44569058258853
29.863889923632343, 87.6159652230995
